entryid,station,tempdew,pressure,wind,vis,auto,datetime,rmk,weather,skycover,needfix,obsdate
1468,KPDK,26/21,3013,0,8,0,141353,AO2 SLP186 T02560211,NA,CLR,0,20210914
1469,KPDK,22/21,3012,0,6,0,141253,AO2 SLP188 T02220206,BR,CLR,0,20210914
1470,KPDK,19/18,3012,0,3,0,141153,AO2 SLP188 T01890183 10200 20183 51008,BR,CLR,0,20210914
1471,KPDK,18/18,3012,0,3,0,141134,AO2 T01830183,BR,CLR,0,20210914
1472,KPDK,19/18,3012,0,2 1/2,0,141127,AO2 T01890183,BR,CLR,0,20210914
1473,KPDK,19/18,3012,0,4,0,141053,AO2 SLP184 T01890183,BR,CLR,0,20210914
1474,KPDK,19/19,3010,0,6,1,140953,AO2 SLP177 T01890189,BR,CLR,0,20210914
1475,KPDK,19/18,3010,0,5,1,140853,AO2 SLP175 T01890183 56010,BR,CLR,0,20210914
1476,KPDK,19/19,3010,0,5,1,140753,AO2 SLP177 T01940189,BR,CLR,0,20210914
1477,KPDK,19/19,3011,0,5,1,140653,AO2 SLP180 T01940189,BR,CLR,0,20210914
1478,KPDK,19/19,3013,0,6,1,140553,AO2 SLP187 T01940189 10239 20194 58004,BR,CLR,0,20210914
1479,KPDK,20/19,3013,0,6,1,140453,AO2 SLP188 T02000189 403110172,BR,CLR,0,20210914
1480,KPDK,20/19,3014,19003,8,1,140353,AO2 SLP193 T02000194,NA,CLR,0,20210914
1481,KPDK,21/19,3014,0,9,1,140253,AO2 SLP192 T02060194 51007,NA,CLR,0,20210914
1482,KPDK,22/19,3014,0,10,0,140153,AO2 SLP190 T02170194,NA,CLR,0,20210914
1483,KPDK,22/19,3013,0,10,0,140053,AO2 SLP191 T02220194,NA,CLR,0,20210914
1484,KPDK,24/19,3012,0,10,0,132353,AO2 SLP188 T02390194 10311 20239 56004,NA,CLR,0,20210913
1485,KPDK,28/18,3012,36005,10,0,132253,AO2 SLP186 T02830183,NA,CLR,0,20210913
1486,KPDK,30/18,3013,2005,10,0,132153,AO2 SLP187 T03000183,NA,CLR,0,20210913
1487,KPDK,31/19,3013,32006,10,0,132053,AO2 SLP188 T03060189 58028,NA,CLR,0,20210913
1488,KPDK,31/19,3016,28005,10,0,131953,AO2 SLP196 T03060189,NA,FEW047;FEW055,0,20210913
1489,KPDK,31/19,3019,VRB06,10,0,131853,AO2 SLP208 T03060194,NA,FEW042,0,20210913
1490,KPDK,29/19,3022,34008,10,0,131753,AO2 SLP216 T02940194 10300 20178 58014,NA,SCT036;BKN046;BKN060,0,20210913
1491,KPDK,28/20,3024,VRB06,10,0,131653,AO2 SLP225 T02830200,NA,SCT035;BKN043,0,20210913
1492,KPDK,28/20,3026,28007,10,0,131553,AO2 SLP231 T02780200,NA,FEW030,0,20210913
1493,KPDK,27/19,3026,31006,10,0,131453,AO2 SLP233 T02670194 53000,NA,CLR,0,20210913
1494,KPDK,24/19,3026,27003,10,0,131353,AO2 SLP232 T02390189,NA,CLR,0,20210913
1495,KPDK,21/19,3025,0,10,0,131253,AO2 SLP233 T02110194,NA,CLR,0,20210913
1496,KPDK,18/17,3026,0,10,0,131153,AO2 SLP235 T01780172 10189 20172 53004,NA,CLR,0,20210913
1497,KPDK,17/17,3025,0,5,0,131053,AO2 SLP231 T01720172,BR,CLR,0,20210913
1498,KPDK,18/17,3025,0,4,1,130953,AO2 SLP228 T01780172,BR,CLR,0,20210913
1499,KPDK,18/17,3025,0,5,1,130853,AO2 SLP228 T01780172 56009,BR,CLR,0,20210913
1500,KPDK,18/18,3025,0,5,1,130753,AO2 SLP230 T01830178,BR,CLR,0,20210913
1501,KPDK,18/18,3026,0,4,1,130653,AO2 SLP233 T01830183,BR,CLR,0,20210913
1502,KPDK,19/18,3027,0,7,1,130553,AO2 SLP236 T01890183 10233 20189 58001,NA,CLR,0,20210913
1503,KPDK,19/18,3028,0,7,1,130453,AO2 SLP239 T01890183 402940156,NA,CLR,0,20210913
1504,KPDK,19/18,3028,0,8,1,130353,AO2 SLP239 T01940183,NA,CLR,0,20210913
1505,KPDK,20/19,3028,0,9,0,130253,AO2 SLP239 T02000189 51010,NA,CLR,0,20210913
1506,KPDK,21/19,3028,0,10,0,130153,AO2 SLP240 T02060189,NA,CLR,0,20210913
1507,KPDK,22/19,3026,0,10,0,130053,AO2 SLP235 T02170194,NA,CLR,0,20210913
1508,KPDK,23/19,3024,0,10,0,122353,AO2 SLP231 T02330194 10294 20233 55002,NA,CLR,0,20210912
1509,KPDK,27/19,3024,0,10,0,122253,AO2 SLP229 T02670194,NA,CLR,0,20210912
1510,KATL,31/17,3001,14009,10,0,142052,AO2 SLP150 MDT CU ALQDS T03060172 56020,NA,FEW060;FEW090;SCT200;BKN250,0,20210914
1511,KATL,31/18,3002,12005,10,0,141952,AO2 SLP153 MDT CU ALQDS T03060178,NA,FEW055;SCT085;BKN200;BKN250,0,20210914
1512,KATL,29/18,3004,0,10,0,141852,AO2 SLP161 CB DSNT NW TCU N SE-SW T02890178,NA,FEW055TCU;SCT090;SCT200;BKN250,0,20210914
1513,KATL,29/17,3007,0,10,0,141752,AO2 SLP170 TCU ALQDS T02890167 10306 20217 58018,NA,SCT046TCU;SCT065;SCT200;BKN250,0,20210914
1514,KATL,29/18,3009,31005,10,0,141652,AO2 SLP177 TCU ALQDS T02940178,NA,SCT044TCU;SCT200;BKN250,0,20210914
1515,KATL,28/19,3011,VRB03,10,0,141552,AO2 SLP185 TCU SW DSNT SW-NW MDT CU N SE-S T02830189,NA,SCT038TCU;SCT050;SCT200;BKN250,0,20210914
1516,KATL,28/19,3012,0,10,0,141452,AO2 SLP189 T02780194 50001,NA,FEW046;SCT200;SCT250,0,20210914
1517,KATL,27/19,3012,0,10,0,141352,AO2 SLP190 T02670194,NA,FEW048;SCT200;SCT250,0,20210914
1518,KATL,24/21,3012,0,10,0,141252,AO2 SLP189 T02390206,NA,FEW046;BKN200;BKN250,0,20210914
1519,KATL,22/19,3012,27003,10,0,141152,AO2 SLP190 T02170194 10239 20217 52008,NA,FEW050;BKN200;BKN250,0,20210914
1520,KATL,22/19,3011,0,10,0,141052,AO2 SLP187 T02170194,NA,FEW050;SCT200;SCT250,0,20210914
1521,KATL,23/20,3010,0,10,0,140952,AO2 SLP181 T02280200,NA,SCT200;BKN250,0,20210914
1522,KATL,23/19,3009,0,10,0,140852,AO2 SLP179 T02280194 56010,NA,SCT200;BKN250,0,20210914
1523,KATL,23/20,3010,0,10,0,140752,AO2 SLP182 T02330200,NA,SCT200;BKN250,0,20210914
1524,KATL,24/21,3011,30003,10,0,140652,AO2 SLP185 T02390206,NA,SCT200;BKN250,0,20210914
1525,KATL,24/21,3012,30004,10,0,140552,AO2 SLP189 T02390206 10272 20233 58006,NA,SCT200;BKN250,0,20210914
1526,KATL,24/21,3013,27004,10,0,140452,AO2 SLP192 T02390206 403110200,NA,SCT200;BKN250,0,20210914
1527,KATL,24/20,3014,28003,10,0,140352,AO2 SLP195 T02440200,NA,FEW200;BKN250,0,20210914
1528,KATL,24/20,3014,28004,10,0,140252,AO2 SLP196 T02440200 51007,NA,FEW200;BKN250,0,20210914
1529,KATL,25/19,3013,28004,10,0,140152,AO2 SLP194 T02500194,NA,FEW200;BKN250,0,20210914
1530,KATL,27/19,3013,29004,10,0,140052,AO2 SLP193 T02670189,NA,FEW200;BKN250,0,20210914
1531,KATL,27/18,3012,29006,10,0,132352,AO2 SLP190 T02670183 10311 20267 58004,NA,FEW050;SCT200;BKN250,0,20210913
1532,KATL,29/17,3012,30007,10,0,132252,AO2 SLP191 T02940167,NA,FEW050;BKN250,0,20210913
1533,KATL,31/17,3013,34003,10,0,132152,AO2 SLP191 T03110172,NA,FEW050;BKN250,0,20210913
1534,KATL,31/18,3013,VRB05,10,0,132052,AO2 SLP192 MDT CU SE-SW T03110178 58028,NA,FEW050;BKN250,0,20210913
1535,KATL,31/18,3016,35005,10,0,131952,AO2 SLP202 MDT CU ALQDS T03110178,NA,FEW055;BKN250,0,20210913
1536,KATL,31/18,3019,VRB04,10,0,131852,AO2 SLP213 MDT CU ALQDS T03060178,NA,FEW050;BKN250,0,20210913
1537,KATL,31/18,3022,35006,10,0,131752,AO2 SLP222 MDT CU ALQDS T03110183 10311 20211 58014,NA,SCT040;BKN250,0,20210913
1538,KATL,29/19,3024,34006,10,0,131652,AO2 SLP230 MDT CU ALQDS T02890194,NA,SCT033;BKN250,0,20210913
1539,KATL,28/19,3026,28009,10,0,131552,AO2 SLP237 T02830194,NA,FEW037;BKN250,0,20210913
1540,KATL,27/19,3026,28007,10,0,131452,AO2 SLP237 T02720189 53003,NA,SCT250,0,20210913
1541,KATL,26/18,3025,28006,10,0,131352,AO2 SLP234 T02560178,NA,FEW250,0,20210913
1542,KATL,23/18,3025,28003,10,0,131252,AO2 SLP236 T02280178,NA,FEW250,0,20210913
1543,KATL,21/17,3025,26003,10,0,131152,AO2 SLP236 T02110167 10217 20200 53005,NA,FEW060;FEW250,0,20210913
1544,KATL,21/17,3025,0,10,0,131052,AO2 SLP234 T02060167,NA,FEW250,0,20210913
1545,KATL,21/16,3024,0,10,0,130952,AO2 SLP231 T02060161,NA,FEW250,0,20210913
1546,KATL,21/17,3024,0,10,0,130852,AO2 SLP230 T02060167 56010,NA,FEW250,0,20210913
1547,KATL,21/17,3025,23003,10,0,130752,AO2 SLP233 T02060167,NA,FEW250,0,20210913
1548,KATL,21/17,3026,0,10,0,130652,AO2 SLP236 T02110172,NA,FEW250,0,20210913
1549,KATL,22/18,3027,21003,10,0,130552,AO2 SLP240 T02170178 10267 20217 58002,NA,FEW250,0,20210913
1550,KATL,22/18,3027,0,10,0,130452,AO2 SLP242 T02220178 402940183,NA,FEW250,0,20210913
1551,KATL,23/18,3028,0,10,0,130352,AO2 SLP244 FU BKN250 T02280183,FU,BKN250,0,20210913
1552,KATL,23/18,3028,16003,10,0,130252,AO2 SLP244 FU BKN250 T02280183 51012,FU,BKN250,0,20210913
1553,KATL,24/18,3027,0,8,0,130152,AO2 SLP242 FU BKN250 T02440183,FU,BKN250,0,20210913
1554,KATL,25/18,3025,0,10,0,130052,AO2 SLP237 FU BKN250 T02500183,FU,BKN250,0,20210913
1555,KATL,27/18,3024,13005,10,0,122352,AO2 SLP232 FU BKN250 T02670178 10294 20267 55003,FU,FEW050;BKN250,0,20210912
1556,KATL,28/17,3024,13007,10,0,122252,AO2 SLP230 T02780172,NA,FEW048;FEW060,0,20210912
1557,KPDK,29/18,3000,17004,10,0,142153,AO2 SLP142 T02940178,NA,CLR,0,20210914
1558,KATL,29/17,3000,18005,10,0,142152,AO2 SLP148 MDU CU S SW NW-N T02940167,NA,FEW060;SCT200;BKN250,0,20210914
1560,KPDK,21/19,3001,0,7,1,152253,AO2 SLP150 P0001 T02110189,#NAME?,SCT047;BKN065;OVC120,0,20210915
1561,KPDK,22/21,3001,0,5,1,152153,AO2 SLP150 P0004 T02170206,-RA;BR,FEW047;BKN070;OVC090,0,20210915
1562,KPDK,23/21,3000,0,5,1,152053,AO2 RAB1957 SLP148 P0002 60002 T02280211 55008,-RA;BR,FEW015;BKN065;OVC080,0,20210915
1563,KPDK,23/19,3000,15003,9,1,151953,AO2 RAB27E40 SLP144 P0000 T02330189,NA,OVC120,0,20210915
1564,KPDK,24/19,3001,0,10,0,151853,AO2 RAB26E46 SLP146 P0000 T02440189,NA,OVC110,0,20210915
1565,KPDK,24/21,3003,16005G15,8,0,151753,AO2 SLP154 T02440206 10267 20211 58004,NA,BKN100;OVC120,0,20210915
1566,KPDK,27/20,3004,16006,10,0,151653,AO2 SLP155 T02670200,NA,OVC100,0,20210915
1567,KPDK,26/21,3004,0,10,0,151553,AO2 SLP156 T02610206,NA,BKN110,0,20210915
1568,KPDK,24/22,3004,0,7,0,151453,AO2 SLP158 T02440217 51009,NA,OVC110,0,20210915
1569,KPDK,23/21,3003,0,6,0,151353,AO2 SLP155 T02330211,BR,FEW055;OVC110,0,20210915
1570,KPDK,22/21,3002,0,6,0,151253,AO2 SLP153 T02220211,BR,CLR,0,20210915
1571,KPDK,21/20,3002,0,5,0,151153,AO2 SLP150 T02110200 10222 20200 53006,BR,CLR,0,20210915
1572,KPDK,21/20,3000,0,7,0,151053,AO2 SLP144 T02060200,NA,CLR,0,20210915
1573,KPDK,21/20,3000,0,5,1,150953,AO2 SLP141 T02060200,BR,CLR,0,20210915
1574,KPDK,21/20,3000,0,6,1,150853,AO2 SLP140 T02060200 56009,BR,CLR,0,20210915
1575,KPDK,21/20,3000,0,5,1,150753,AO2 SLP141 T02060200,BR,CLR,0,20210915
1576,KPDK,21/20,3001,0,9,1,150653,AO2 SLP144 T02110200,NA,CLR,0,20210915
1577,KPDK,22/21,3003,0,9,1,150553,AO2 SLP149 T02170206 10244 20217 58005,NA,CLR,0,20210915
1578,KPDK,22/20,3003,0,10,1,150453,AO2 SLP151 T02220200 403220183,NA,CLR,0,20210915
1579,KPDK,22/20,3005,0,9,1,150353,AO2 SLP156 T02220200,NA,SCT049;BKN060,0,20210915
1580,KPDK,23/20,3004,0,10,0,150253,AO2 SLP154 T02280200 51012,NA,CLR,0,20210915
1581,KPDK,24/19,3004,0,10,0,150153,AO2 SLP154 T02390194,NA,SCT050;BKN065,0,20210915
1582,KPDK,23/20,3002,0,10,0,150053,AO2 SLP150 T02330200,NA,FEW065,0,20210915
1583,KPDK,24/19,3001,0,10,0,142353,AO2 SLP148 T02440189 10322 20244 53001,NA,CLR,0,20210914
1584,KPDK,27/18,3000,19005,10,0,142253,AO2 SLP144 T02720178,NA,CLR,0,20210914
1585,KATL,22/18,3000,3006,6,0,152252,AO2 SLP151 P0002 T02170178,#NAME?,FEW012;BKN045;OVC100,0,20210915
1586,KATL,21/18,3000,9004,4,0,152152,AO2 SLP152 P0005 T02110183,#NAME?,FEW015;BKN035;OVC060,0,20210915
1587,KATL,23/19,3000,11005,7,0,152052,AO2 SLP150 P0000 60003 T02280189 55010,#NAME?,FEW016;BKN046;OVC070,0,20210915
1588,KATL,24/19,2999,15003,10,0,151952,AO2 RAE09B51 SLP147 ACC E-S PCPN VRY LGT P0000 T02390194,#NAME?,FEW046;SCT075;BKN100;OVC130,0,20210915
1589,KATL,23/21,3000,17004,8,0,151852,AO2 SLP150 TCU OHD-NW P0003 T02330206,#NAME?,FEW022TCU;SCT048;BKN075;OVC130,0,20210915
1590,KATL,24/21,3003,16005,5,0,151752,AO2 SLP160 TCU SE-SW NW P0001 60001 T02440211 10261 20228 58004,#NAME?,FEW020TCU;SCT048;OVC075,0,20210915
1591,KATL,25/20,3004,18005,8,0,151652,AO2 RAB50 SLP164 P0000 T02500200,#NAME?,FEW050;BKN075;OVC100,0,20210915
1592,KATL,26/20,3004,14006,10,0,151552,AO2 SLP162 TCU DSNT NW T02560200,NA,FEW030;BKN100;OVC140,0,20210915
1593,KATL,25/21,3004,14006,9,0,151452,AO2 SLP163 T02500206 53008,NA,FEW075;BKN100;OVC140,0,20210915
1594,KATL,24/21,3003,VRB03,9,0,151352,AO2 SLP160 T02390211,NA,BKN110;BKN140;OVC200,0,20210915
1595,KATL,23/21,3002,21003,10,0,151252,AO2 SLP158 T02330206,NA,FEW010;BKN120;BKN140;BKN250,0,20210915
1596,KATL,23/21,3002,0,10,0,151152,AO2 SLP155 T02330206 10239 20222 53007,NA,SCT110;BKN150;BKN180;BKN250,0,20210915
1597,KATL,23/20,3000,0,10,0,151052,AO2 SLP147 T02330200,NA,FEW050;SCT150;BKN180;BKN250,0,20210915
1598,KATL,24/20,2999,2004,10,0,150952,AO2 SLP146 T02390200,NA,FEW050;BKN180;OVC250,0,20210915
1599,KATL,23/20,3000,0,10,0,150852,AO2 SLP146 T02280200 56009,NA,SCT050;BKN250,0,20210915
1600,KATL,23/20,3000,0,10,0,150752,AO2 SLP148 T02280200,NA,SCT050;BKN200;BKN250,0,20210915
1601,KATL,23/20,3001,32004,10,0,150652,AO2 SLP151 T02280200,NA,FEW200;BKN250,0,20210915
1602,KATL,23/20,3002,30005,10,0,150552,AO2 SLP155 T02330200 10267 20233 58007,NA,FEW045;BKN200;BKN250,0,20210915
1603,KATL,23/20,3004,27004,10,0,150452,AO2 SLP160 T02330200 403060217,NA,SCT150;BKN200;BKN250,0,20210915
1604,KATL,24/21,3004,27004,10,0,150352,AO2 SLP163 T02390206,NA,BKN150;BKN250,0,20210915
1605,KATL,24/21,3004,25003,10,0,150252,AO2 SLP162 T02440206 52013,NA,FEW045;SCT150;BKN200;BKN250,0,20210915
1606,KATL,26/21,3003,26005,10,0,150152,AO2 SLP159 T02560206,NA,SCT045;BKN060;BKN200;BKN250,0,20210915
1607,KATL,26/19,3001,22003,10,0,150052,AO2 SLP154 T02560189,NA,FEW100;BKN200;BKN250,0,20210915
1608,KATL,27/18,3001,19005,10,0,142352,AO2 SLP151 T02670183 10306 20267 55000,NA,FEW055;SCT100;BKN200;BKN250,0,20210914
1609,KATL,28/17,3000,19004,10,0,142252,AO2 SLP150 MDT CU NW-N T02830167,NA,FEW055;BKN200;BKN250,0,20210914
1610,KPDK,22/21,3011,NA,10,1,170253,AO2 CIG 008V012 SLP184 T02170206 51014,NA,BKN010;OVC016,0,20210917
1611,KPDK,22/21,3011,VRB03,10,1,170218,AO2 T02170206,NA,BKN010;BKN023;OVC043,0,20210917
1612,KPDK,22/21,3011,VRB03,10,1,170153,AO2 SLP183 T02170206,NA,BKN009;BKN022;OVC037,0,20210917
1613,KPDK,22/21,3010,0,10,0,170144,AO2 T02170206,NA,FEW009;BKN022;OVC035,0,20210917
1614,KPDK,22/21,3008,0,10,0,170053,AO2 SLP175 T02170206,NA,FEW018;FEW026;OVC037,0,20210917
1615,KPDK,22/21,3008,VRB03,10,0,170045,AO2 T02220206,NA,FEW018;FEW026;OVC037,0,20210917
1616,KPDK,22/21,3006,0,10,0,162353,AO2 RAB03E13 SLP169 P0000 60000 T02220206 10239 20222 52010,NA,SCT014;OVC028,0,20210916
1617,KPDK,22/21,3006,0,9,0,162320,AO2 RAB03E13 P0000 T02220206,NA,BKN014;OVC018,0,20210916
1618,KPDK,23/21,3006,0,10,0,162253,AO2 SLP166 T02280206,NA,BKN019;OVC032,0,20210916
1619,KPDK,23/21,3004,NA,10,0,162153,AO2 SLP161 T02330206,NA,BKN016;OVC025,0,20210916
1620,KPDK,24/21,3004,VRB03,10,0,162137,AO2 T02390206,NA,SCT015;BKN024;OVC035,0,20210916
1621,KPDK,24/21,3004,VRB03,10,0,162104,AO2 T02390206,NA,BKN031;OVC043,0,20210916
1622,KPDK,24/21,3003,VRB03,10,0,162053,AO2 SLP158 T02390206 56013,NA,BKN029;OVC041,0,20210916
1623,KPDK,23/21,3003,VRB04,10,0,162040,AO2 T02330206,NA,SCT017;SCT032;OVC041,0,20210916
1624,KPDK,23/21,3004,VRB04,10,0,161953,AO2 SLP159 T02330206,NA,FEW015;BKN024;OVC037,0,20210916
1625,KPDK,24/21,3006,0,10,0,161853,AO2 SLP165 T02390211,NA,SCT015;BKN024;OVC030,0,20210916
1626,KPDK,23/21,3006,VRB04,10,0,161833,AO2 T02330206,NA,BKN016;OVC022,0,20210916
1627,KPDK,22/21,3007,0,10,0,161753,AO2 RAE30 SLP173 P0000 60003 T02220206 10222 20200 58001,NA,OVC011,0,20210916
1628,KPDK,22/21,3008,0,8,0,161718,AO2 CIG 007V012 P0000 T02170206,#NAME?,OVC009,0,20210916
1629,KPDK,22/21,3008,VRB04,10,0,161700,AO2 CIG 007V014 P0000 T02170206,#NAME?,OVC010,0,20210916
1630,KPDK,22/21,3008,VRB03,10,0,161653,AO2 RAE1557B53 SLP176 P0000 T02170206,#NAME?,OVC007,0,20210916
1631,KPDK,22/21,3009,VRB04,4,0,161553,AO2 RAB47 SLP177 P0000 T02170206,-RA;BR,FEW005;OVC007,0,20210916
1632,KPDK,21/20,3008,VRB03,10,0,161453,AO2 RAE47 CIG 003V010 SLP174 P0002 60003 T02060200 51014,NA,OVC007,0,20210916
1633,KPDK,21/20,3008,0,3,0,161430,AO2 P0002 T02060200,-RA;BR,BKN006;OVC009,0,20210916
1634,KPDK,21/20,3007,0,1 1/4,0,161417,AO2 P0002 T02060200,-RA;BR,OVC006,0,20210916
1635,KPDK,21/20,3007,0,2 1/2,0,161401,AO2 CIG 004V009 P0000 T02060200,-RA;BR,OVC007,0,20210916
1636,KPDK,21/20,3007,0,3,0,161353,AO2 RAB27 CIG 004V011 SLP171 P0000 T02060200,-RA;BR,OVC007,0,20210916
1637,KPDK,20/20,3006,0,9,0,161253,AO2 RAE06 CIG 004V009 SLP167 P0001 T02000200,NA,OVC006,0,20210916
1638,KPDK,20/19,3005,0,9,0,161233,AO2 RAE06 CIG 003V009 P0001 T02000194,NA,OVC005,0,20210916
1639,KPDK,20/19,3005,0,3,0,161218,AO2 RAE06 CIG 003V009 P0001 T02000194,BR,OVC004,0,20210916
1640,KPDK,20/19,3004,VRB03,1 1/4,0,161203,AO2 CIG 003V008 P0001 T02000194,-RA;BR,OVC004,0,20210916
1641,KPDK,20/19,3003,VRB03,2 1/2,0,161153,AO2 RAB53 SLP160 P0000 60001 70034 T02000194 10200 20189 53011,-RA;BR,OVC004,0,20210916
1642,KPDK,20/19,3002,0,9,0,161053,AO2 RAB01E52 CIG 004V009 SLP154 P0001 T02000194,NA,OVC005,0,20210916
1643,KPDK,19/19,3001,0,9,1,160953,AO2 SLP150 T01940194,NA,OVC005,0,20210916
1644,KPDK,19/19,3000,7003,10,1,160853,AO2 CIG 003V009 SLP148 T01940189 56003,NA,OVC005,0,20210916
1645,KPDK,19/19,3000,VRB03,10,1,160851,AO2 CIG 003V010,NA,OVC005,0,20210916
1646,KPDK,19/19,3000,0,9,1,160753,AO2 SLP147 T01940189,NA,OVC004,0,20210916
1647,KPDK,19/19,3001,VRB03,8,1,160653,AO2 SLP149 T01940189,NA,OVC004,0,20210916
1648,KPDK,19/19,3002,VRB03,8,1,160553,AO2 RAE12 SLP154 P0000 60024 T01940189 10206 20194 58007,NA,OVC004,0,20210916
1649,KPDK,19/19,3002,VRB04,8,1,160542,AO2 RAE12 P0000 T01940189,NA,OVC004,0,20210916
1650,KPDK,19/19,3004,VRB04,7,1,160453,AO2 CIG 004V010 SLP157 P0006 T01940189 402670194,#NAME?,OVC006,0,20210916
1651,KPDK,20/19,3005,8004,5,1,160353,AO2 CIG 004V012 SLP160 P0007 T02000194,-RA;BR,OVC008,0,20210916
1652,KPDK,20/19,3005,VRB03,5,1,160253,AO2 SLP161 P0004 60011 T02000194 51012,-RA;BR,BKN007;BKN050;OVC095,0,20210916
1653,KPDK,20/20,3004,NA,5,1,160230,AO2 P0003 T02000200,-RA;BR,BKN007;BKN050;OVC095,0,20210916
1654,KPDK,20/19,3004,VRB04,5,1,160153,AO2 SLP160 P0004 T02000194,-RA;BR,SCT007;SCT050;OVC065,0,20210916
1655,KPDK,20/19,3003,VRB03,4,1,160133,AO2 P0003 T02000194,-RA;BR,SCT009;OVC055,0,20210916
1656,KPDK,20/19,3002,0,6,1,160053,AO2 SLP155 P0003 T02000194,-RA;BR,BKN080;BKN095;OVC110,0,20210916
1657,KPDK,20/19,3001,0,6,1,152353,AO2 SLP151 P0002 60009 T02000189 10244 20200 51002,-RA;BR,OVC110,0,20210915
1658,KATL,22/21,3010,9009,7,0,170252,AO2 RAB52 SLP184 P0000 60000 T02220211 51015 $,#NAME?,BKN006;BKN012;OVC030,1,20210917
1659,KATL,23/21,3010,8010,10,0,170152,AO2 SLP184 T02280211 $,NA,SCT006;BKN012;OVC030,1,20210917
1660,KATL,22/21,3008,9008,10,0,170052,AO2 SLP178 SCT006 V BKN T02220211 $,NA,SCT006;BKN020;BKN200,1,20210917
1661,KATL,23/21,3006,9010,10,0,162352,AO2 RAE15 SLP169 SCT006 V BKN P0000 60028 T02280211 10250 20222 51008,NA,SCT006;BKN015;OVC030,0,20210916
1662,KATL,23/21,3005,9010,6,0,162252,AO2 RAB19 SLP168 P0005 T02280211,-RA;BR,SCT007;BKN015;OVC040,0,20210916
1663,KATL,24/21,3004,11012,5,0,162221,AO2 RAB19 TCU OHD-ALQDS P0000 T02390211,#NAME?,SCT009;BKN020TCU;BKN060;BKN200,0,20210916
1664,KATL,24/21,3004,8008,10,0,162152,AO2 RAE00 SLP163 TCU DSNT ALQDS P0000 T02390211,NA,FEW007;SCT020;BKN060;BKN200,0,20210916
1665,KATL,23/21,3003,8009,10,0,162127,AO2 RAE00 TCU DSNT ALQDS P0000 T02330211,NA,FEW007;SCT020;BKN060;BKN200,0,20210916
1666,KATL,23/22,3003,7008,6,0,162052,AO2 SLP161 BINOVC P0004 60023 T02330217 56013,-RA;BR,SCT006;BKN015;OVC045,0,20210916
1667,KATL,23/21,3003,8009,5,0,162049,AO2 BINOVC P0004,-RA;BR,SCT006;BKN015;OVC045,0,20210916
1668,KATL,23/21,3004,9008,2 1/2,0,161952,AO2 SFC VIS 3 RAB17 SLP164 CB NW-NE MOV NW P0019 T02280211,-RA;BR,SCT006;BKN024CB;OVC050,0,20210916
1669,KATL,23/21,3004,9008,2 1/2,0,161943,AO2 RAB17 CB NE-OHD-SW MOV NW P0019 T02280211,-RA;BR,FEW005;BKN018CB;OVC036,0,20210916
1670,KATL,23/21,3004,9010,1,0,161930,AO2 RAB17 CB NE-OHD-SW MOV NW P0013 T02280211,+RA;BR,FEW005;BKN018CB;OVC032,0,20210916
1671,KATL,24/21,3004,13010,1 1/2,0,161917,AO2 RAB17 CB NE-OHD-SW MOV NW P0000 T02390211,#NAME?,SCT010;BKN014CB;OVC050,0,20210916
1672,KATL,24/21,3005,8008,10,0,161852,AO2 RAE26 SLP167 TCU NE-SE-SW SHRA NE-SE-SW BINOVC P0000 T02440211,NA,SCT010;BKN014TCU;OVC040,0,20210916
1673,KATL,23/21,3006,8008,6,0,161815,AO2 P0000 T02330211,-RA;BR,SCT008;BKN014;OVC035,0,20210916
1674,KATL,23/21,3007,11009,6,0,161752,AO2 RAB05E16B47DZB16E27 SLP174 VIS LWR NW-NE CIG 010V014 P0000 60002 T02330206 10239 20211 58001,#NAME?,BKN012;OVC028,0,20210916
1675,KATL,23/21,3007,11008,10,0,161727,AO2 RAB05E16DZB16E27 CIG 010V014 P0000 T02280206,NA,BKN012;OVC022,0,20210916
1676,KATL,23/21,3007,10008,10,0,161652,AO2 DZE36 SLP176 CIG 006V010 P0000 T02330206,NA,BKN008;OVC022,0,20210916
1677,KATL,22/21,3008,9009,6,0,161552,AO2 RAE1457DZB11E29B51 SLP178 CIG 006V010 P0000 T02220206,-DZ;BR,OVC008,0,20210916
1678,KATL,22/20,3007,11007,5,0,161452,AO2 DZB39E50 SLP176 CIG 004V008 P0002 60002 T02170200 51016,-RA;BR,OVC006,0,20210916
1679,KATL,22/20,3006,10007,7,0,161352,AO2 RAB47 SLP171 CIG 005V009 P0000 T02170200,#NAME?,OVC007,0,20210916
1680,KATL,21/20,3005,11008,3,0,161252,AO2 SFC VIS 7 SLP168 RAE05DZB05E12 CIG 005V009 P0000 T02110200,NA,BKN007;OVC020,0,20210916
1681,KATL,21/20,3005,11007,3,0,161245,AO2 SFC VIS 7 RAE05DZB05E12 CIG 006V009 P0000 T02110200,NA,BKN007;BKN013;OVC050,0,20210916
1682,KATL,21/20,3002,9008,1 1/2,0,161152,AO2 SFC VIS 3 SLP159 CIG 004V007 TWRINC P0002 60015 70059 T02110200 10211 20206 53009,-RA;BR,BKN005;BKN015;OVC050,0,20210916
1683,KATL,21/20,3001,10005,1 1/2,0,161052,AO2 SFC VIS 5 SLP156 CIG 004V007 TWRINC P0003 T02110200,-RA;BR,BKN005;BKN009;OVC018,0,20210916
